Platform,Profiler,Benchmark Suite,Suite,Workload,benchmark_name,execution_time (microseconds),exp_name,peak_memory_kb (KB),read_freq (accesses/us),read_size,total_reads (count),total_reads_d,total_reads_i,total_writes (count),total_writes_d,total_writes_i,workingset_size (count),write_freq (accesses/us),write_size
CPU,Sniper,IISWC,IISWC,roms_s/Og,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,roms_s/Og,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,roms_s/Og,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,roms_s/Og,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,roms_s/Og,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,IISWC,IISWC,roms_s/Og,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/blender_r/O2,core_0,,SniperProfilers,,20080142930.06636,64,275359.0,1,1,804452.0,1,1,0.0,58663458032.52388,64
CPU,Sniper,spec2017,fprate,baseline/blender_r/O2,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/blender_r/O2,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/blender_r/O2,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/blender_r/O2,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/blender_r/O2,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/blender_r/O2,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/blender_r/O2,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/bwaves_r/O2,core_0,,SniperProfilers,,540864752333.094,64,7534246.0,1,1,16845409.0,1,1,0.0,1209289949748.7437,64
CPU,Sniper,spec2017,fprate,baseline/bwaves_r/O2,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/bwaves_r/O2,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/bwaves_r/O2,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/bwaves_r/O2,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/bwaves_r/O2,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/bwaves_r/O2,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/bwaves_r/O2,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/cactuBSSN_r/O2,core_0,,SniperProfilers,,26018301610.54173,64,177705.0,1,1,1392159.0,1,1,0.0,203830014641.28845,64
CPU,Sniper,spec2017,fprate,baseline/cactuBSSN_r/O2,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/cactuBSSN_r/O2,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/cactuBSSN_r/O2,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/cactuBSSN_r/O2,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/cactuBSSN_r/O2,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/cactuBSSN_r/O2,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/cactuBSSN_r/O2,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/cam4_r/O2,core_0,,SniperProfilers,,13280386473.429953,64,274904.0,1,1,7861112.0,1,1,0.0,379763864734.29956,64
CPU,Sniper,spec2017,fprate,baseline/cam4_r/O2,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/cam4_r/O2,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/cam4_r/O2,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/cam4_r/O2,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/cam4_r/O2,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/cam4_r/O2,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/cam4_r/O2,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/fotonik3d_r/O2,core_0,,SniperProfilers,,64465598.26485119,64,1605.0,1,1,40845.0,1,1,0.0,1640559103.5064466,64
CPU,Sniper,spec2017,fprate,baseline/fotonik3d_r/O2,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/fotonik3d_r/O2,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/fotonik3d_r/O2,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/fotonik3d_r/O2,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/fotonik3d_r/O2,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/fotonik3d_r/O2,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/fotonik3d_r/O2,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/imagick_r/O2,core_0,,SniperProfilers,,36835991518.39218,64,399560.0,1,1,746234.0,1,1,0.0,68796349220.98276,64
CPU,Sniper,spec2017,fprate,baseline/imagick_r/O2,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/imagick_r/O2,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/imagick_r/O2,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/imagick_r/O2,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/imagick_r/O2,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/imagick_r/O2,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/imagick_r/O2,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/lbm_r/O2,core_0,,SniperProfilers,,1820117821.11523,64,8808533.0,1,1,22650710.0,1,1,0.0,4680343586.373912,64
CPU,Sniper,spec2017,fprate,baseline/lbm_r/O2,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/lbm_r/O2,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/lbm_r/O2,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/lbm_r/O2,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/lbm_r/O2,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/lbm_r/O2,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/lbm_r/O2,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/nab_r/O2,core_0,,SniperProfilers,,2131768235.9460108,64,407803.0,1,1,290226.0,1,1,0.0,1517140796.0355048,64
CPU,Sniper,spec2017,fprate,baseline/nab_r/O2,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/nab_r/O2,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/nab_r/O2,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/nab_r/O2,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/nab_r/O2,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/nab_r/O2,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/nab_r/O2,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/namd_r/O2,core_0,,SniperProfilers,,469676593.01953256,64,14668.0,1,1,114443.0,1,1,0.0,3664521293.627922,64
CPU,Sniper,spec2017,fprate,baseline/namd_r/O2,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/namd_r/O2,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/namd_r/O2,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/namd_r/O2,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/namd_r/O2,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/namd_r/O2,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/namd_r/O2,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/povray_r/O2,core_0,,SniperProfilers,,5268253504.672897,64,36077.0,1,1,44799.0,1,1,0.0,6541910046.7289715,64
CPU,Sniper,spec2017,fprate,baseline/povray_r/O2,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/povray_r/O2,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/povray_r/O2,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/povray_r/O2,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/povray_r/O2,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/povray_r/O2,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/povray_r/O2,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/roms_r/O2,core_0,,SniperProfilers,,86333208536.12878,64,1152980.0,1,1,20175938.0,1,1,0.0,1510740396855.1104,64
CPU,Sniper,spec2017,fprate,baseline/roms_r/O2,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/roms_r/O2,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/roms_r/O2,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/roms_r/O2,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/roms_r/O2,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/roms_r/O2,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/roms_r/O2,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/specrand_fr/O2,core_0,,SniperProfilers,,45730.7487838479,64,8.0,1,1,13.0,1,1,0.0,74312.46677375284,64
CPU,Sniper,spec2017,fprate,baseline/specrand_fr/O2,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/specrand_fr/O2,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/specrand_fr/O2,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/specrand_fr/O2,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/specrand_fr/O2,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/specrand_fr/O2,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/specrand_fr/O2,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/wrf_r/O2,core_0,,SniperProfilers,,120931998045.92087,64,2475478.0,1,1,3772730.0,1,1,0.0,184305324865.65707,64
CPU,Sniper,spec2017,fprate,baseline/wrf_r/O2,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/wrf_r/O2,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/wrf_r/O2,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/wrf_r/O2,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/wrf_r/O2,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/wrf_r/O2,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fprate,baseline/wrf_r/O2,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/bwaves_s,core_0,,SniperProfilers,,132742291541.69165,64,2212814.0,1,1,95528896.0,1,1,0.0,5730587642471.505,64
CPU,Sniper,spec2017,fpspeed,baseline/bwaves_s,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/bwaves_s,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/bwaves_s,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/bwaves_s,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/bwaves_s,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/bwaves_s,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/bwaves_s,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/cactuBSSN_s,core_0,,SniperProfilers,,16340164928.450157,64,134741.0,1,1,3338341.0,1,1,0.0,404843681785.1079,64
CPU,Sniper,spec2017,fpspeed,baseline/cactuBSSN_s,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/cactuBSSN_s,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/cactuBSSN_s,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/cactuBSSN_s,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/cactuBSSN_s,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/cactuBSSN_s,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/cactuBSSN_s,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/cam4_s,core_0,,SniperProfilers,,13158063435.87045,64,275043.0,1,1,7861137.0,1,1,0.0,376076974596.9478,64
CPU,Sniper,spec2017,fpspeed,baseline/cam4_s,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/cam4_s,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/cam4_s,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/cam4_s,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/cam4_s,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/cam4_s,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/cam4_s,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/fotonik3d_s,core_0,,SniperProfilers,,419216011.61464274,64,8085.0,1,1,52510.0,1,1,0.0,2722700404.4384527,64
CPU,Sniper,spec2017,fpspeed,baseline/fotonik3d_s,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/fotonik3d_s,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/fotonik3d_s,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/fotonik3d_s,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/fotonik3d_s,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/fotonik3d_s,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/fotonik3d_s,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/imagick_s,core_0,,SniperProfilers,,79031014823.26111,64,693102.0,1,1,2278525.0,1,1,0.0,259809007981.75595,64
CPU,Sniper,spec2017,fpspeed,baseline/imagick_s,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/imagick_s,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/imagick_s,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/imagick_s,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/imagick_s,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/imagick_s,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/imagick_s,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/lbm_s,core_0,,SniperProfilers,,2442109172.975126,64,12288371.0,1,1,64084740.0,1,1,0.0,12735775262.785112,64
CPU,Sniper,spec2017,fpspeed,baseline/lbm_s,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/lbm_s,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/lbm_s,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/lbm_s,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/lbm_s,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/lbm_s,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/lbm_s,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/nab_s,core_0,,SniperProfilers,,26764330.463256553,64,5934.0,1,1,260972.0,1,1,0.0,1177071258.7895162,64
CPU,Sniper,spec2017,fpspeed,baseline/nab_s,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/nab_s,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/nab_s,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/nab_s,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/nab_s,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/nab_s,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/nab_s,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/pop2_s,core_0,,SniperProfilers,,195426583260.5955,64,4030087.0,1,1,22946208.0,1,1,0.0,1112705266220.5413,64
CPU,Sniper,spec2017,fpspeed,baseline/pop2_s,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/pop2_s,core_2,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/pop2_s,core_3,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/pop2_s,core_4,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/pop2_s,core_5,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/pop2_s,core_6,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/pop2_s,core_7,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
CPU,Sniper,spec2017,fpspeed,baseline/roms_s,core_0,,SniperProfilers,,2365673420.738975,64,39696.0,1,1,35125553.0,1,1,0.0,2093298748510.1313,64
CPU,Sniper,spec2017,fpspeed,baseline/roms_s,core_1,,SniperProfilers,,0.0,8,0.0,1,1,0.0,1,1,0.0,0.0,8
